"","station","date","hour","day_week","entries"
"1863","LEXINGTON-53 ST","05-17-11",12,"Tuesday",675
"1864","LEXINGTON-53 ST","05-17-11",16,"Tuesday",1226
"1865","LEXINGTON-53 ST","05-17-11",20,"Tuesday",3597
"1866","LEXINGTON-53 ST","05-18-11",0,"Wednesday",812
"1867","LEXINGTON-53 ST","05-18-11",4,"Wednesday",103
"1868","LEXINGTON-53 ST","05-18-11",8,"Wednesday",56
"1869","LEXINGTON-53 ST","05-18-11",12,"Wednesday",758
"1870","LEXINGTON-53 ST","05-18-11",16,"Wednesday",1311
"1871","LEXINGTON-53 ST","05-18-11",20,"Wednesday",3730
"1872","LEXINGTON-53 ST","05-19-11",0,"Thursday",932
"1873","LEXINGTON-53 ST","05-19-11",4,"Thursday",112
"1874","LEXINGTON-53 ST","05-19-11",8,"Thursday",37
"1875","LEXINGTON-53 ST","05-19-11",12,"Thursday",769
"1876","LEXINGTON-53 ST","05-19-11",16,"Thursday",1251
"1877","LEXINGTON-53 ST","05-19-11",20,"Thursday",3391
"1878","LEXINGTON-53 ST","05-20-11",0,"Friday",847
"1879","LEXINGTON-53 ST","05-20-11",4,"Friday",116
"1880","LEXINGTON-53 ST","05-20-11",8,"Friday",60
"1881","LEXINGTON-53 ST","05-20-11",12,"Friday",759
"1882","LEXINGTON-53 ST","05-20-11",16,"Friday",1637
"1883","LEXINGTON-53 ST","05-20-11",20,"Friday",3260
"1884","LEXINGTON-53 ST","05-21-11",0,"Saturday",719
"1885","LEXINGTON-53 ST","05-21-11",4,"Saturday",132
"1886","LEXINGTON-53 ST","05-21-11",8,"Saturday",60
"1887","LEXINGTON-53 ST","05-21-11",12,"Saturday",269
"1888","LEXINGTON-53 ST","05-21-11",16,"Saturday",540
"1889","LEXINGTON-53 ST","05-21-11",20,"Saturday",651
"1890","LEXINGTON-53 ST","05-22-11",0,"Sunday",372
"1891","LEXINGTON-53 ST","05-22-11",4,"Sunday",97
"1892","LEXINGTON-53 ST","05-22-11",8,"Sunday",22
"1893","LEXINGTON-53 ST","05-22-11",12,"Sunday",226
"1894","LEXINGTON-53 ST","05-22-11",16,"Sunday",362
"1895","LEXINGTON-53 ST","05-22-11",20,"Sunday",466
"1896","LEXINGTON-53 ST","05-23-11",0,"Monday",242
"1897","LEXINGTON-53 ST","05-23-11",4,"Monday",45
"1898","LEXINGTON-53 ST","05-23-11",8,"Monday",91
"1899","LEXINGTON-53 ST","05-23-11",12,"Monday",669
"1900","LEXINGTON-53 ST","05-23-11",16,"Monday",1161
"1901","LEXINGTON-53 ST","05-23-11",20,"Monday",3329
"1902","LEXINGTON-53 ST","05-24-11",0,"Tuesday",740
"1903","LEXINGTON-53 ST","05-24-11",4,"Tuesday",124
"1904","LEXINGTON-53 ST","05-24-11",8,"Tuesday",107
"1905","LEXINGTON-53 ST","05-24-11",12,"Tuesday",711
"1906","LEXINGTON-53 ST","05-24-11",16,"Tuesday",0
"1907","LEXINGTON-53 ST","05-24-11",20,"Tuesday",0
"1908","LEXINGTON-53 ST","05-25-11",0,"Wednesday",3400
"1909","LEXINGTON-53 ST","05-25-11",4,"Wednesday",2188
"1910","LEXINGTON-53 ST","05-25-11",8,"Wednesday",144
"1911","LEXINGTON-53 ST","05-25-11",12,"Wednesday",733
"1912","LEXINGTON-53 ST","05-25-11",16,"Wednesday",1220
"1913","LEXINGTON-53 ST","05-25-11",20,"Wednesday",3332
"1914","LEXINGTON-53 ST","05-26-11",0,"Thursday",812
"1915","LEXINGTON-53 ST","05-26-11",4,"Thursday",98
"1916","LEXINGTON-53 ST","05-26-11",8,"Thursday",95
"1917","LEXINGTON-53 ST","05-26-11",12,"Thursday",752
"1918","LEXINGTON-53 ST","05-26-11",16,"Thursday",1165
"1919","LEXINGTON-53 ST","05-26-11",20,"Thursday",3264
"1920","LEXINGTON-53 ST","05-27-11",0,"Friday",793
"1921","LEXINGTON-53 ST","05-27-11",4,"Friday",150
"1922","LEXINGTON-53 ST","05-27-11",8,"Friday",69
"1923","LEXINGTON-53 ST","05-27-11",12,"Friday",660
"1924","LEXINGTON-53 ST","05-27-11",16,"Friday",1915
"1925","LEXINGTON-53 ST","05-27-11",20,"Friday",2085
"1926","LEXINGTON-53 ST","05-28-11",0,"Saturday",573
"1927","LEXINGTON-53 ST","05-28-11",4,"Saturday",102
"1928","LEXINGTON-53 ST","05-28-11",8,"Saturday",58
"1929","LEXINGTON-53 ST","05-28-11",12,"Saturday",200
"1930","LEXINGTON-53 ST","05-28-11",16,"Saturday",396
"1931","LEXINGTON-53 ST","05-28-11",20,"Saturday",456
"1932","LEXINGTON-53 ST","05-29-11",0,"Sunday",295
"1933","LEXINGTON-53 ST","05-29-11",4,"Sunday",90
"1934","LEXINGTON-53 ST","05-29-11",8,"Sunday",7
"1935","LEXINGTON-53 ST","05-29-11",12,"Sunday",261
"1936","LEXINGTON-53 ST","05-29-11",16,"Sunday",341
"1937","LEXINGTON-53 ST","05-29-11",20,"Sunday",342
"1938","LEXINGTON-53 ST","05-30-11",0,"Monday",210
"1939","LEXINGTON-53 ST","05-30-11",4,"Monday",79
"1940","LEXINGTON-53 ST","05-30-11",8,"Monday",38
"1941","LEXINGTON-53 ST","05-30-11",12,"Monday",246
"1942","LEXINGTON-53 ST","05-30-11",16,"Monday",393
"1943","LEXINGTON-53 ST","05-30-11",20,"Monday",364
"1944","LEXINGTON-53 ST","05-31-11",0,"Tuesday",220
"1945","LEXINGTON-53 ST","05-31-11",4,"Tuesday",41
"1946","LEXINGTON-53 ST","05-31-11",8,"Tuesday",96
"1947","LEXINGTON-53 ST","05-31-11",12,"Tuesday",615
"1948","LEXINGTON-53 ST","05-31-11",16,"Tuesday",1093
"1949","LEXINGTON-53 ST","05-31-11",20,"Tuesday",3260
"1950","LEXINGTON-53 ST","05-01-11",0,"Sunday",1861
"1951","LEXINGTON-53 ST","05-01-11",4,"Sunday",431
"1952","LEXINGTON-53 ST","05-01-11",8,"Sunday",346
"1953","LEXINGTON-53 ST","05-01-11",12,"Sunday",1253
"1954","LEXINGTON-53 ST","05-01-11",16,"Sunday",1968
"1955","LEXINGTON-53 ST","05-01-11",20,"Sunday",2312
"1956","LEXINGTON-53 ST","05-02-11",0,"Monday",1315
"1957","LEXINGTON-53 ST","05-02-11",4,"Monday",177
"1958","LEXINGTON-53 ST","05-02-11",8,"Monday",773
"1959","LEXINGTON-53 ST","05-02-11",12,"Monday",3692
"1960","LEXINGTON-53 ST","05-02-11",16,"Monday",5681
"1961","LEXINGTON-53 ST","05-02-11",20,"Monday",17475
"1962","LEXINGTON-53 ST","05-03-11",0,"Tuesday",3458
"1963","LEXINGTON-53 ST","05-03-11",4,"Tuesday",409
"1964","LEXINGTON-53 ST","05-03-11",8,"Tuesday",863
"1965","LEXINGTON-53 ST","05-03-11",12,"Tuesday",3831
"1966","LEXINGTON-53 ST","05-03-11",16,"Tuesday",6222
"1967","LEXINGTON-53 ST","05-03-11",20,"Tuesday",17871
"1968","LEXINGTON-53 ST","05-04-11",0,"Wednesday",3879
"1969","LEXINGTON-53 ST","05-04-11",4,"Wednesday",433
"1970","LEXINGTON-53 ST","05-04-11",8,"Wednesday",270
"1971","LEXINGTON-53 ST","05-04-11",12,"Wednesday",4865
"1972","LEXINGTON-53 ST","05-04-11",16,"Wednesday",6407
"1973","LEXINGTON-53 ST","05-04-11",20,"Wednesday",18421
"1974","LEXINGTON-53 ST","05-05-11",0,"Thursday",3870
"1975","LEXINGTON-53 ST","05-05-11",4,"Thursday",446
"1976","LEXINGTON-53 ST","05-05-11",8,"Thursday",610
"1977","LEXINGTON-53 ST","05-05-11",12,"Thursday",4246
"1978","LEXINGTON-53 ST","05-05-11",16,"Thursday",6638
"1979","LEXINGTON-53 ST","05-05-11",20,"Thursday",18190
"1980","LEXINGTON-53 ST","05-06-11",0,"Friday",4816
"1981","LEXINGTON-53 ST","05-06-11",4,"Friday",590
"1982","LEXINGTON-53 ST","05-06-11",8,"Friday",719
"1983","LEXINGTON-53 ST","05-06-11",12,"Friday",3988
"1984","LEXINGTON-53 ST","05-06-11",16,"Friday",6948
"1985","LEXINGTON-53 ST","05-06-11",20,"Friday",11085
"1986","LEXINGTON-53 ST","05-07-11",0,"Saturday",9781
"1987","LEXINGTON-53 ST","05-07-11",4,"Saturday",732
"1988","LEXINGTON-53 ST","05-07-11",8,"Saturday",164
"1989","LEXINGTON-53 ST","05-07-11",12,"Saturday",1727
"1990","LEXINGTON-53 ST","05-07-11",16,"Saturday",2632
"1991","LEXINGTON-53 ST","05-07-11",20,"Saturday",3073
"1992","LEXINGTON-53 ST","05-08-11",0,"Sunday",1759
"1993","LEXINGTON-53 ST","05-08-11",4,"Sunday",586
"1994","LEXINGTON-53 ST","05-08-11",8,"Sunday",112
"1995","LEXINGTON-53 ST","05-08-11",12,"Sunday",1136
"1996","LEXINGTON-53 ST","05-08-11",16,"Sunday",1965
"1997","LEXINGTON-53 ST","05-08-11",20,"Sunday",2002
"1998","LEXINGTON-53 ST","05-09-11",0,"Monday",1250
"1999","LEXINGTON-53 ST","05-09-11",4,"Monday",182
"2000","LEXINGTON-53 ST","05-09-11",8,"Monday",690
"2001","LEXINGTON-53 ST","05-09-11",12,"Monday",3626
"2002","LEXINGTON-53 ST","05-09-11",16,"Monday",5715
"2003","LEXINGTON-53 ST","05-09-11",20,"Monday",16863
"2004","LEXINGTON-53 ST","05-10-11",0,"Tuesday",3526
"2005","LEXINGTON-53 ST","05-10-11",4,"Tuesday",424
"2006","LEXINGTON-53 ST","05-10-11",8,"Tuesday",900
"2007","LEXINGTON-53 ST","05-10-11",12,"Tuesday",3814
"2008","LEXINGTON-53 ST","05-10-11",16,"Tuesday",6274
"2009","LEXINGTON-53 ST","05-10-11",20,"Tuesday",17836
"2010","LEXINGTON-53 ST","05-11-11",0,"Wednesday",3823
"2011","LEXINGTON-53 ST","05-11-11",4,"Wednesday",499
"2012","LEXINGTON-53 ST","05-11-11",8,"Wednesday",222
"2013","LEXINGTON-53 ST","05-11-11",12,"Wednesday",4487
"2014","LEXINGTON-53 ST","05-11-11",16,"Wednesday",5583
"2015","LEXINGTON-53 ST","05-11-11",20,"Wednesday",18590
"2016","LEXINGTON-53 ST","05-12-11",0,"Thursday",4147
"2017","LEXINGTON-53 ST","05-12-11",4,"Thursday",544
"2018","LEXINGTON-53 ST","05-12-11",8,"Thursday",606
"2019","LEXINGTON-53 ST","05-12-11",12,"Thursday",2892
"2020","LEXINGTON-53 ST","05-12-11",16,"Thursday",6445
"2021","LEXINGTON-53 ST","05-12-11",20,"Thursday",16422
"2022","LEXINGTON-53 ST","05-13-11",0,"Friday",5053
"2023","LEXINGTON-53 ST","05-13-11",4,"Friday",3536
"2024","LEXINGTON-53 ST","05-13-11",8,"Friday",719
"2025","LEXINGTON-53 ST","05-13-11",12,"Friday",3615
"2026","LEXINGTON-53 ST","05-13-11",16,"Friday",7168
"2027","LEXINGTON-53 ST","05-13-11",20,"Friday",17084
"2028","LEXINGTON-53 ST","05-14-11",0,"Saturday",3945
"2029","LEXINGTON-53 ST","05-14-11",4,"Saturday",794
"2030","LEXINGTON-53 ST","05-14-11",8,"Saturday",182
"2031","LEXINGTON-53 ST","05-14-11",12,"Saturday",1579
"2032","LEXINGTON-53 ST","05-14-11",16,"Saturday",2715
"2033","LEXINGTON-53 ST","05-14-11",20,"Saturday",3290
"2034","LEXINGTON-53 ST","05-15-11",0,"Sunday",1991
"2035","LEXINGTON-53 ST","05-15-11",4,"Sunday",600
"2036","LEXINGTON-53 ST","05-15-11",8,"Sunday",169
"2037","LEXINGTON-53 ST","05-15-11",12,"Sunday",1177
"2038","LEXINGTON-53 ST","05-15-11",16,"Sunday",2090
"2039","LEXINGTON-53 ST","05-15-11",20,"Sunday",2497
"2040","LEXINGTON-53 ST","05-16-11",0,"Monday",1351
"2041","LEXINGTON-53 ST","05-16-11",4,"Monday",194
"2042","LEXINGTON-53 ST","05-16-11",8,"Monday",736
"2043","LEXINGTON-53 ST","05-16-11",12,"Monday",4085
"2044","LEXINGTON-53 ST","05-16-11",16,"Monday",5888
"2045","LEXINGTON-53 ST","05-16-11",20,"Monday",18079
"2046","LEXINGTON-53 ST","05-17-11",0,"Tuesday",3741
"2047","LEXINGTON-53 ST","05-17-11",4,"Tuesday",508
"2048","LEXINGTON-53 ST","05-17-11",8,"Tuesday",923
"2049","LEXINGTON-53 ST","05-17-11",12,"Tuesday",3991
"2050","LEXINGTON-53 ST","05-17-11",16,"Tuesday",6442
"2051","LEXINGTON-53 ST","05-17-11",20,"Tuesday",18092
"2052","LEXINGTON-53 ST","05-18-11",0,"Wednesday",4075
"2053","LEXINGTON-53 ST","05-18-11",4,"Wednesday",512
